IndustryID,Code,Description,InsertedByUserID,InsertedDateTime,UpdatedByUserID,UpdatedDateTime,PSIC
1647,72101,RESEARCH AND EXPERIMENTAL DEVELOPMENT IN NATURAL SCIENCES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1648,72102,RESEARCH AND EXPERIMENTAL DEVELOPMENT IN ENGINEERING AND TECHNOLOGY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1649,72103,RESEARCH AND EXPERIMENTAL DEVELOPMENT IN HEALTH SCIENCES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1650,72104,RESEARCH AND EXPERIMENTAL DEVELOPMENT IN AGRICUTURAL SCIENCES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1651,722,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON SOCIAL SCIENCES AND HUMANITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1652,7220,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON SOCIAL SCIENCES AND HUMANITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1653,72200,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON SOCIAL SCIENCES AND HUMANITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1654,723,RESEARCH AND EXPERIMENTAL DEVELOPMENT IN INFORMATION TECHNOLOGY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1655,7230,RESEARCH AND EXPERIMENTAL DEVELOPMENT IN INFORMATION TECHNOLOGY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1656,72300,RESEARCH AND EXPERIMENTAL DEVELOPMENT IN INFORMATION TECHNOLOGY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1657,731,ADVERTISING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1658,7310,ADVERTISING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1659,73101,"ADVERTISING AGENCY, EXCEPT BILLBOARD AND OUTDOOR ADVERTISING",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1660,73102,BILLBOARD AND OUTDOOR ADVERSTISING SERVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1661,73103,MEDIA REPRESENTATION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1662,73104,COMMERCIAL ART SERVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1663,73109,"ADVERTISING SERVICES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1664,732,MARKET RESEARCH AND PUBLIC OPINION POLLING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1665,7320,MARKET RESEARCH AND PUBLIC OPINION POLLING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1666,73200,MARKET RESEARCH AND PUBLIC OPINION POLLING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1667,741,SPECIALIZED DESIGN ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1668,7410,SPECIALIZED DESIGN ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1669,74101,FASHION DESIGN,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1670,74102,INTERIOR DECORATION SERVICES OTHER THAN THOSE IN CLASS 4330,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1671,742,PHOTOGRAPHIC ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1672,7420,PHOTOGRAPHIC ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1673,74201,DIGITAL PHOTOGRAPH PROCESSING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1674,74202,COMMERCIAL AND CONSUMER PHOTOGRAPH PRODUCTION (EXCEPT AERIAL PHOTOGRAPHY),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1675,74203,PHOTOGRAPH AND MOTION PICTURES PROCESSING (NOT RELATED TO MOTION PICTURES AND TV INDUSTRIES),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1676,74204,FILM DEVELOPING AND PRINTING AND PHOTOGRAPH ENLARGING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1677,74205,AERIAL PHOTOGRAPHY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1678,74206,MICROFILMING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1679,74207,UNDERWATER PHOTOGRAPHY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1680,74209,"PHOTOGRAPHIC ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1681,749,"OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1682,7490,"OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1683,74901,BUSINESS BROKERAGE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1684,74902,WEATHER FORECASTING AND METEOROLOGICAL SERVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1685,74903,TRANSLATION AND INTERPRETATION SERVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1686,74904,ENVIRONMENTAL CONSULTING SERVICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1687,74909,"OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1688,750,VETERINARY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1689,7500,VETERINARY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1690,75000,VETERINARY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1691,771,RENTING AND LEASING OF MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1692,7710,RENTING AND LEASING OF MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1693,77100,RENTING AND LEASING OF MOTOR VEHICLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1694,772,RENTING AND LEASING OF PERSONAL AND HOUSEHOLD GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1695,7721,RENTING AND LEASING OF RECREATIONAL AND SPORTS GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1696,77210,RENTING AND LEASING OF RECREATIONAL AND SPORTS GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1697,7722,RENTING OF VIDEO TAPES AND DISKS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1698,77220,RENTING OF VIDEO TAPES AND DISKS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1699,7729,RENTING AND LEASING OF OTHER PERSONAL AND HOUSEHOLD GOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1700,77291,RENTING OF WEARING APPAREL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1701,77292,RENTING OF FURNITURE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1702,77293,"RENTING OF BOOKS, JOURNALS AND MAGAZINES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1703,77294,RENTING OF ORNAMENTAL PLANTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1704,77295,RENTING OF ELECTRICAL APPLIANCES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1705,77296,"RENTING OF AUDIO-VIDEO MACHINES, TAPES AND RECORDS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1706,77299,"RENTING OF PERSONAL AND HOUSEHOLD GOODS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1707,773,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1708,7730,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1709,77301,RENTING OF LAND TRANSPORT EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1710,77302,RENTING OF WATER TRANSPORT EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1711,77303,RENTING OF AIR TRANSPORT EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1712,77304,RENTING OF AGRICULTURAL MACHINERY AND EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1713,77305,RENTING OF CONSTRUCTION AND CIVIL ENGINEERING MACHINERY AND EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1714,77306,RENTING OF COMPUTERS AND COMPUTER PERIPHERALS EQUIPMENT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1715,77307,RENTING OF OFFICE MACHINERY AND EQUIPMENT (EXCLUDING COMPUTERS),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1716,77309,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1717,774,"LEASING OF INTELLECTUAL PROPERTY PRODUCTS AND SIMILAR PRODUCTS, EXCEPT COPYRIGHTED WORKS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1718,7740,"LEASING OF INTELLECTUAL PROPERTY PRODUCTS AND SIMILAR PRODUCTS, EXCEPT COPYRIGHTED WORKS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1719,77400,"LEASING OF INTELLECTUAL PROPERTY PRODUCTS AND SIMILAR PRODUCTS, EXCEPT COPYRIGHTED WORKS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1720,781,ACTIVITIES OF EMPLOYMENT PLACEMENT AGENCIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1721,7810,ACTIVITIES OF EMPLOYMENT PLACEMENT AGENCIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1722,78101,"LABOR RECRUITMENT AND PROVISION OF PERSONNEL, LOCAL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1723,78102,"LABOR RECRUITMENT AND PROVISION OF PERSONNEL, OVERSEAS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1724,78103,ON-LINE EMPLOYMENT PLACEMENT AGENCIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1725,78104,CASTING AGENCIES ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1726,78105,THEATRICAL BOOKING AGENCY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1727,78109,"OTHER ACTIVITIES OF EMPLOYMENT PLACEMENT AGENCIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1728,782,TEMPORARY EMPLOYMENT AGENCY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1729,7820,TEMPORARY EMPLOYMENT AGENCY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1730,78201,"TEMPORARY LABOR RECRUITMENT AND PROVISION OF PERSONNEL, LOCAL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1731,78202,"TEMPORARY LABOR RECRUITMENT AND PROVISION OF PERSONNEL, OVERSEAS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1732,783,OTHER HUMAN RESOURCES PROVISION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1733,7830,OTHER HUMAN RESOURCES PROVISION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1734,78300,OTHER HUMAN RESOURCES PROVISION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1735,791,TRAVEL AGENCY AND TOUR OPERATOR ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1736,7911,TRAVEL AGENCY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1737,79110,TRAVEL AGENCY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1738,7912,TOUR OPERATOR ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1739,79120,TOUR OPERATOR ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1740,799,OTHER RESERVATION SERVICE AND RELATED ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1741,7990,OTHER RESERVATION SERVICE AND RELATED ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1742,79901,ACTIVITIES OF BOOKING OFFICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1743,79902,ACCOMMODATION RESERVATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1744,79903,TRANSPORTATION RESERVATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1745,79904,PACKAGE TOUR RESERVATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1746,79905,TOURIST ASSISTANCE ACTIVITIES (E.G. TOURIST GUIDES),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1747,79906,"EVENT TICKETS, ENTERTAINMENT AND RECREATIONAL RESERVATION ACTIVITIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1748,79907,VISITOR INFORMATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1749,79909,"OTHER RESERVATION SERVICE AND RELATED ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1750,801,PRIVATE SECURITY ACTIVITES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1751,8010,PRIVATE SECURITY ACTIVITES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1752,80100,PRIVATE SECURITY ACTIVITES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1753,802,SECURITY SYSTEMS SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1754,8020,SECURITY SYSTEMS SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1755,80200,SECURITY SYSTEMS SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1756,803,INVESTIGATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1757,8030,INVESTIGATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1758,80300,INVESTIGATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1759,811,COMBINED FACILITIES SUPPORT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1760,8110,COMBINED FACILITIES SUPPORT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1761,81100,COMBINED FACILITIES SUPPORT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1762,812,CLEANING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1763,8121,GENERAL CLEANING OF BUILDINGS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1764,81210,GENERAL CLEANING OF BUILDINGS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1765,8129,OTHER BUILDING AND INDUSTRIAL CLEANING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1766,81291,INDUSTRIAL CLEANING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1767,81292,"PEST CONTROL SERVICES, NON-AGRICULTURAL",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1768,81299,"OTHER BUILDING AND INDUSTRIAL CLEANING ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1769,813,LANDSCAPE CARE AND MAINTENANCE SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1770,8130,LANDSCAPE CARE AND MAINTENANCE SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1771,81300,LANDSCAPE CARE AND MAINTENANCE SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1772,821,OFFICE ADMINISTRATIVE AND SUPPORT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1773,8211,COMBINED OFFICE ADMINISTRATIVE SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1774,82110,COMBINED OFFICE ADMINISTRATIVE SERVICE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1775,8219,"PHOTOCOPYING, DOCUMENT PREPARATION AND OTHER SPECIALIZED OFFICE SUPPORT ACTIVITIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1776,82191,PHOTOCOPYING SERVICE ACITIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1777,82192,DUPLICATING AND MAILING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1778,82199,OTHER SPECIALIZED OFFICE SUPPORT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1779,822,CALL CENTERS AND OTHER RELATED ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1780,8221,CALL CENTERS ACTIVITIES (VOICE),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1781,82211,CUSTOMER RELATIONSHIP MANAGEMENT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1782,82212,SALES AND MARKETING (INCLUDING TELEMARKETING) ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1783,82219,"OTHER CALL CENTERS ACTIVITIES (VOICE), N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1784,8222,BACK-OFFICE OPERATIONS ACTIVITIES (NON-VOICE),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1785,82221,FINANCE AND ACCOUNTING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1786,82222,HUMAN RESOURCES AND TRAINING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1787,82223,ADMINISTRATIVE SUPPORT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1788,82224,DOCUMENT PROCESSES ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1789,82225,PAYROLL MAINTENANCE AND OTHER TRANSACTION PROCESSING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1790,82226,MEDICAL TRANSCRIPTION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1791,82227,LEGAL SERVICES ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1792,82228,SUPPLY CHAIN MANAGEMENT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1793,82229,"OTHER BACK OFFICE OPERATIONS ACTIVITIES, N.E.C",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1794,8229,OTHER NON-VOICE RELATED ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1795,82291,ENGINEERING OUTSOURCING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1796,82292,PRODUCT DEVELOPMENT ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1797,82293,PUBLISHING OUTSOURCING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1798,82294,RESEARCH AND ANALYSIS ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1799,82295,INTELLECTUAL PROPERTY RESEARCH AND DOCUMENTATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1800,82296,SECURITY OUTSOURCING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1801,82299,"OTHER NON-VOICE RELATED ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1802,823,ORGANIZATION OF CONVENTIONS AND TRADE SHOWS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1803,8230,ORGANIZATION OF CONVENTIONS AND TRADE SHOWS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1804,82300,ORGANIZATION OF CONVENTIONS AND TRADE SHOWS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1805,829,"BUSINESS SUPPORT SERVICE ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1806,8291,ACTIVITIES OF COLLECTION AGENCIES AND CREDIT BUREAUS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1807,82910,ACTIVITIES OF COLLECTION AGENCIES AND CREDIT BUREAUS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1808,8292,PACKAGING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1809,82920,PACKAGING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1810,8299,"OTHER BUSINESS SUPPORT SERVICE ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1811,82990,"OTHER BUSINESS SUPPORT SERVICE ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1812,841,ADMINISTRATION OF THE STATE AND THE ECONOMIC AND SOCIAL POLICY OF THE COMMUNITY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1813,8411,GENERAL PUBLIC ADMINISTRATION ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1814,84111,NATIONAL EXECUTIVE AND LEGISLATIVE ADMINISTRATION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1815,84112,"PUBLIC ADMINISTRATION, REGIONAL GOVERNMENT",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1816,84113,"PUBLIC ADMINISTRATION, LOCAL GOVERNMENT",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1817,84114,PUBLIC ADMINISTRATION AND SUPERVISION OF FINANCIAL AND FISCAL AFFAIRS; OPERATION OF TAXATION SCHEMES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1818,84115,ANCILLARY SERVICE ACTIVITIES FOR THE GOVERNMENT AS A WHOLE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1819,84119,"GENERAL PUBLIC ADMINISTRATION ACTIVITIES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1820,8412,"REGULATION OF THE ACTIVITIES OF PROVIDING HEALTH CARE, EDUCATION, CULTURAL SERVICES AND OTHER SOCIAL SERVICES, EXCLUDING SOCIAL SECURITY",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1821,84120,"REGULATION OF THE ACTIVITIES OF PROVIDING HEALTH CARE, EDUCATION, CULTURAL SERVICES AND OTHER SOCIAL SERVICES, EXCLUDING SOCIAL SECURITY",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1822,8413,REGULATION OF AND CONTRIBUTION TO MORE EFFICIENT OPERATION OF BUSINESSES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1823,84130,REGULATION OF AND CONTRIBUTION TO MORE EFFICIENT OPERATION OF BUSINESSES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1824,842,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1825,8421,FOREIGN AFFAIRS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1826,84210,FOREIGN AFFAIRS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1827,8422,DEFENSE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1828,84220,DEFENSE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1829,8423,PUBLIC ORDER AND SAFETY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1830,84230,PUBLIC ORDER AND SAFETY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1831,843,COMPULSORY SOCIAL SECURITY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1832,8430,COMPULSORY SOCIAL SECURITY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1833,84300,COMPULSORY SOCIAL SECURITY ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
1834,851,PRE-PRIMARY/PRE-SCHOOL EDUCATION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
